Product ID,Product Name,Category,Store ID,Location,Expiry Date,Stock Qty,Daily Sales,Storage Temp,Date,Weather,Price,day_to_expiry,sales_velocity,risk
P001,Milk,Dairy,S001,Downtown,2025-07-14,35,6,4,2025-07-11,Rainy,4.1,3,0.1714285714285714,1
P005,Strawberries,Produce,S002,Uptown,2025-07-22,96,12,4,2025-07-19,Sunny,8.84,3,0.125,1
P002,Yogurt,Dairy,S003,Suburb,2025-07-20,42,10,4,2025-07-12,Sunny,5.42,8,0.238095238095238,0
P003,Chicken Breast,Meat,S003,Suburb,2025-07-12,34,5,2,2025-07-09,Sunny,12.89,3,0.1470588235294117,1
P010,Shrimp,Seafood,S003,Suburb,2025-07-23,68,12,2,2025-07-20,Snowy,6.54,3,0.1764705882352941,1
P001,Milk,Dairy,S002,Uptown,2025-07-18,68,12,4,2025-07-10,Snowy,9.43,8,0.1764705882352941,0
P008,Ground Beef,Meat,S002,Uptown,2025-07-15,61,5,2,2025-07-08,Sunny,9.83,7,0.081967213114754,0
P002,Yogurt,Dairy,S003,Suburb,2025-07-19,77,9,4,2025-07-13,Rainy,12.73,6,0.1168831168831168,0
P005,Strawberries,Produce,S002,Uptown,2025-07-15,73,5,4,2025-07-09,Rainy,8.59,6,0.0684931506849315,0
P004,Lettuce,Produce,S003,Suburb,2025-07-14,86,3,5,2025-07-11,Rainy,7.77,3,0.0348837209302325,1
P007,Eggs,Dairy,S003,Suburb,2025-07-26,42,8,4,2025-07-21,Snowy,9.9,5,0.1904761904761904,0
P009,Spinach,Produce,S003,Suburb,2025-07-21,99,1,5,2025-07-14,Cloudy,10.95,7,0.0101010101010101,0
P001,Milk,Dairy,S001,Downtown,2025-07-23,62,13,4,2025-07-16,Cloudy,10.89,7,0.2096774193548387,0
P009,Spinach,Produce,S003,Suburb,2025-07-17,81,1,5,2025-07-09,Sunny,2.93,8,0.0123456790123456,0
P008,Ground Beef,Meat,S001,Downtown,2025-07-29,45,1,2,2025-07-20,Rainy,8.53,9,0.0222222222222222,0
P004,Lettuce,Produce,S003,Suburb,2025-07-28,27,3,5,2025-07-18,Snowy,14.72,10,0.1111111111111111,0
P009,Spinach,Produce,S001,Downtown,2025-07-25,72,7,5,2025-07-17,Snowy,11.37,8,0.0972222222222222,0
P002,Yogurt,Dairy,S001,Downtown,2025-07-15,84,14,4,2025-07-12,Cloudy,2.87,3,0.1666666666666666,1
P002,Yogurt,Dairy,S003,Suburb,2025-07-13,63,14,4,2025-07-10,Snowy,7.64,3,0.2222222222222222,1
P006,Salmon,Seafood,S002,Uptown,2025-07-19,61,2,2,2025-07-16,Rainy,8.31,3,0.0327868852459016,1
P008,Ground Beef,Meat,S003,Suburb,2025-07-24,38,3,2,2025-07-17,Cloudy,4.46,7,0.0789473684210526,0
P004,Lettuce,Produce,S002,Uptown,2025-07-24,87,4,5,2025-07-15,Rainy,2.45,9,0.0459770114942528,0
P007,Eggs,Dairy,S003,Suburb,2025-07-21,99,10,4,2025-07-13,Cloudy,5.45,8,0.101010101010101,0
P006,Salmon,Seafood,S001,Downtown,2025-07-12,45,11,2,2025-07-09,Cloudy,14.94,3,0.2444444444444444,1
P010,Shrimp,Seafood,S003,Suburb,2025-07-23,68,12,2,2025-07-20,Snowy,6.54,3,0.1764705882352941,1
P007,Eggs,Dairy,S003,Suburb,2025-07-18,45,4,4,2025-07-15,Snowy,8.58,3,0.0888888888888888,1
P005,Strawberries,Produce,S003,Suburb,2025-07-17,95,5,4,2025-07-11,Rainy,4.0,6,0.0526315789473684,0
P010,Shrimp,Seafood,S003,Suburb,2025-07-16,22,3,2,2025-07-13,Rainy,5.93,3,0.1363636363636363,1
P002,Yogurt,Dairy,S001,Downtown,2025-07-15,84,14,4,2025-07-12,Cloudy,2.87,3,0.1666666666666666,1
P002,Yogurt,Dairy,S001,Downtown,2025-07-17,94,11,4,2025-07-08,Snowy,12.92,9,0.1170212765957446,0
P006,Salmon,Seafood,S001,Downtown,2025-07-16,74,11,2,2025-07-13,Cloudy,5.55,3,0.1486486486486486,1
P008,Ground Beef,Meat,S001,Downtown,2025-07-24,41,12,2,2025-07-21,Rainy,9.95,3,0.2926829268292683,1
P008,Ground Beef,Meat,S003,Suburb,2025-07-15,42,2,2,2025-07-10,Sunny,8.81,5,0.0476190476190476,0
P008,Ground Beef,Meat,S002,Uptown,2025-07-21,81,2,2,2025-07-15,Sunny,6.2,6,0.0246913580246913,0
P009,Spinach,Produce,S001,Downtown,2025-07-15,86,3,5,2025-07-09,Snowy,3.48,6,0.0348837209302325,0
P002,Yogurt,Dairy,S003,Suburb,2025-07-13,63,14,4,2025-07-10,Snowy,7.64,3,0.2222222222222222,1
P003,Chicken Breast,Meat,S001,Downtown,2025-07-17,72,15,2,2025-07-14,Snowy,8.7,3,0.2083333333333333,1
P004,Lettuce,Produce,S001,Downtown,2025-07-19,61,0,5,2025-07-16,Sunny,3.79,3,0.0,1
P001,Milk,Dairy,S002,Uptown,2025-07-25,64,4,4,2025-07-21,Snowy,5.39,4,0.0625,0
P010,Shrimp,Seafood,S001,Downtown,2025-07-20,91,15,2,2025-07-11,Rainy,6.07,9,0.1648351648351648,0
P010,Shrimp,Seafood,S001,Downtown,2025-07-29,81,12,2,2025-07-20,Cloudy,6.48,9,0.1481481481481481,0
P002,Yogurt,Dairy,S001,Downtown,2025-07-15,84,14,4,2025-07-12,Cloudy,2.87,3,0.1666666666666666,1
P008,Ground Beef,Meat,S002,Uptown,2025-07-26,74,7,2,2025-07-20,Rainy,3.48,6,0.0945945945945946,0
P008,Ground Beef,Meat,S003,Suburb,2025-07-23,52,8,2,2025-07-16,Cloudy,5.28,7,0.1538461538461538,0
P007,Eggs,Dairy,S002,Uptown,2025-07-13,75,7,4,2025-07-08,Sunny,7.85,5,0.0933333333333333,0
P006,Salmon,Seafood,S002,Uptown,2025-07-23,74,10,2,2025-07-19,Rainy,14.36,4,0.1351351351351351,0
P004,Lettuce,Produce,S003,Suburb,2025-07-14,86,3,5,2025-07-11,Rainy,7.77,3,0.0348837209302325,1
P009,Spinach,Produce,S002,Uptown,2025-07-18,98,6,5,2025-07-15,Sunny,3.58,3,0.0612244897959183,1
P002,Yogurt,Dairy,S001,Downtown,2025-07-24,88,11,4,2025-07-18,Cloudy,7.11,6,0.125,0
P004,Lettuce,Produce,S001,Downtown,2025-07-18,47,3,5,2025-07-14,Rainy,2.4,4,0.0638297872340425,0
P003,Chicken Breast,Meat,S003,Suburb,2025-07-12,34,5,2,2025-07-09,Sunny,12.89,3,0.1470588235294117,1
P003,Chicken Breast,Meat,S003,Suburb,2025-07-17,82,10,2,2025-07-14,Snowy,2.18,3,0.1219512195121951,1
P006,Salmon,Seafood,S003,Suburb,2025-07-24,58,0,2,2025-07-21,Cloudy,7.56,3,0.0,1
P007,Eggs,Dairy,S001,Downtown,2025-07-11,55,6,4,2025-07-08,Sunny,2.59,3,0.109090909090909,1
P001,Milk,Dairy,S002,Uptown,2025-07-22,52,8,4,2025-07-19,Sunny,10.37,3,0.1538461538461538,1
P001,Milk,Dairy,S001,Downtown,2025-07-20,22,7,4,2025-07-17,Snowy,7.78,3,0.3181818181818182,0
P010,Shrimp,Seafood,S003,Suburb,2025-07-23,68,12,2,2025-07-20,Snowy,6.54,3,0.1764705882352941,1
P004,Lettuce,Produce,S003,Suburb,2025-07-12,93,0,5,2025-07-09,Snowy,14.78,3,0.0,1
P004,Lettuce,Produce,S003,Suburb,2025-07-14,86,3,5,2025-07-11,Rainy,7.77,3,0.0348837209302325,1
P001,Milk,Dairy,S001,Downtown,2025-07-22,46,13,4,2025-07-15,Snowy,4.33,7,0.2826086956521739,0
P003,Chicken Breast,Meat,S001,Downtown,2025-07-16,42,1,2,2025-07-13,Snowy,14.14,3,0.0238095238095238,1
P009,Spinach,Produce,S002,Uptown,2025-07-18,98,6,5,2025-07-15,Sunny,3.58,3,0.0612244897959183,1
P009,Spinach,Produce,S003,Suburb,2025-07-19,63,0,5,2025-07-16,Rainy,11.17,3,0.0,1
P001,Milk,Dairy,S003,Suburb,2025-07-20,68,3,4,2025-07-17,Sunny,4.81,3,0.0441176470588235,1
P005,Strawberries,Produce,S001,Downtown,2025-07-19,85,0,4,2025-07-10,Cloudy,3.74,9,0.0,0
P010,Shrimp,Seafood,S003,Suburb,2025-07-23,68,12,2,2025-07-20,Snowy,6.54,3,0.1764705882352941,1
P003,Chicken Breast,Meat,S003,Suburb,2025-07-12,34,5,2,2025-07-09,Sunny,12.89,3,0.1470588235294117,1
P010,Shrimp,Seafood,S001,Downtown,2025-07-25,46,12,2,2025-07-17,Cloudy,10.38,8,0.2608695652173913,0
P005,Strawberries,Produce,S003,Suburb,2025-07-14,50,1,4,2025-07-08,Cloudy,14.62,6,0.02,0
P003,Chicken Breast,Meat,S002,Uptown,2025-07-27,26,6,2,2025-07-19,Snowy,10.13,8,0.2307692307692307,0
P001,Milk,Dairy,S001,Downtown,2025-07-14,35,6,4,2025-07-11,Rainy,4.1,3,0.1714285714285714,1
P006,Salmon,Seafood,S003,Suburb,2025-07-21,21,4,2,2025-07-13,Rainy,10.91,8,0.1904761904761904,0
P005,Strawberries,Produce,S001,Downtown,2025-07-22,51,2,4,2025-07-18,Rainy,14.94,4,0.0392156862745098,0
P004,Lettuce,Produce,S001,Downtown,2025-07-25,100,0,5,2025-07-15,Snowy,7.89,10,0.0,0
P003,Chicken Breast,Meat,S003,Suburb,2025-07-17,82,10,2,2025-07-14,Snowy,2.18,3,0.1219512195121951,1
P004,Lettuce,Produce,S003,Suburb,2025-07-14,86,3,5,2025-07-11,Rainy,7.77,3,0.0348837209302325,1
P009,Spinach,Produce,S003,Suburb,2025-07-19,63,0,5,2025-07-16,Rainy,11.17,3,0.0,1
P004,Lettuce,Produce,S002,Uptown,2025-07-24,77,1,5,2025-07-20,Snowy,11.85,4,0.0129870129870129,0
P007,Eggs,Dairy,S001,Downtown,2025-07-25,36,9,4,2025-07-19,Sunny,13.92,6,0.25,0
P006,Salmon,Seafood,S003,Suburb,2025-07-24,58,0,2,2025-07-21,Cloudy,7.56,3,0.0,1
P004,Lettuce,Produce,S003,Suburb,2025-07-20,74,14,5,2025-07-12,Sunny,6.57,8,0.1891891891891892,0
P001,Milk,Dairy,S002,Uptown,2025-07-22,52,8,4,2025-07-19,Sunny,10.37,3,0.1538461538461538,1
P008,Ground Beef,Meat,S002,Uptown,2025-07-15,85,15,2,2025-07-11,Sunny,13.56,4,0.1764705882352941,0
P007,Eggs,Dairy,S002,Uptown,2025-07-31,43,0,4,2025-07-21,Rainy,6.11,10,0.0,0
P006,Salmon,Seafood,S001,Downtown,2025-07-15,67,12,2,2025-07-11,Rainy,9.75,4,0.1791044776119403,0
P003,Chicken Breast,Meat,S001,Downtown,2025-07-11,79,12,2,2025-07-08,Sunny,10.56,3,0.1518987341772152,1
P001,Milk,Dairy,S001,Downtown,2025-07-26,81,15,4,2025-07-20,Snowy,14.94,6,0.1851851851851851,0
P009,Spinach,Produce,S003,Suburb,2025-07-20,83,2,5,2025-07-15,Rainy,14.52,5,0.0240963855421686,0
P010,Shrimp,Seafood,S003,Suburb,2025-07-23,68,12,2,2025-07-20,Snowy,6.54,3,0.1764705882352941,1
P005,Strawberries,Produce,S002,Uptown,2025-07-16,88,6,4,2025-07-12,Sunny,12.44,4,0.0681818181818181,0
P008,Ground Beef,Meat,S002,Uptown,2025-07-24,67,5,2,2025-07-21,Rainy,11.47,3,0.0746268656716417,1
P004,Lettuce,Produce,S003,Suburb,2025-07-13,84,11,5,2025-07-08,Sunny,9.12,5,0.1309523809523809,0
P010,Shrimp,Seafood,S001,Downtown,2025-07-15,21,0,2,2025-07-12,Cloudy,13.53,3,0.0,1
P008,Ground Beef,Meat,S002,Uptown,2025-07-15,32,9,2,2025-07-10,Rainy,3.04,5,0.28125,0
P006,Salmon,Seafood,S003,Suburb,2025-07-20,30,11,2,2025-07-11,Snowy,11.74,9,0.3666666666666666,0
P009,Spinach,Produce,S003,Suburb,2025-07-27,22,9,5,2025-07-17,Cloudy,11.01,10,0.4090909090909091,0
P006,Salmon,Seafood,S002,Uptown,2025-07-19,61,2,2,2025-07-16,Rainy,8.31,3,0.0327868852459016,1
P001,Milk,Dairy,S003,Suburb,2025-07-20,44,5,4,2025-07-11,Rainy,14.62,9,0.1136363636363636,0
